age,gender,feat_1,feat_2,feat_3,feat_4,feat_5,label
32,0,2.6436781609195403,3.0,1.4328358208955223,1.25,0.6,0
27,0,2.6363636363636362,3.1904761904761907,0.950354609929078,1.6666666666666667,0.4857142857142857,0
34,0,2.9195402298850577,4.166666666666667,1.5873015873015872,1.8333333333333333,0.2727272727272727,0
25,0,2.2386363636363638,3.111111111111111,1.263157894736842,1.2592592592592593,0.6176470588235294,0
23,1,2.3263157894736843,3.111111111111111,1.0838709677419356,1.4074074074074074,0.7894736842105263,1
30,1,2.2911392405063293,2.769230769230769,1.0909090909090908,1.2307692307692308,0.8125,1
29,0,3.2777777777777777,3.185185185185185,1.5087719298245614,1.5555555555555556,0.6428571428571429,0
27,1,2.9876543209876543,2.40625,1.1846153846153846,1.3125,0.6666666666666666,1
23,0,2.381443298969072,2.9166666666666665,1.5671641791044777,1.0277777777777777,0.5405405405405406,0
25,1,2.225,2.96,1.2131147540983607,1.24,0.5806451612903226,1
28,0,2.2888888888888888,3.32,1.2116788321167884,1.44,0.6111111111111112,0
29,0,2.1927710843373496,2.6551724137931036,1.2419354838709677,1.0689655172413792,0.7419354838709677,0
27,1,2.3711340206185567,3.2962962962962963,1.1710526315789473,1.4444444444444444,0.6153846153846154,0
25,1,2.164705882352941,3.130434782608696,1.0746268656716418,1.2608695652173914,0.5517241379310345,1
22,1,2.448717948717949,2.8333333333333335,1.4166666666666667,1.0333333333333334,0.9032258064516129,1
31,1,2.7184466019417477,3.1666666666666665,1.1949685534591195,1.4333333333333333,0.5116279069767442,0
35,0,2.4536082474226806,3.7142857142857144,1.4647887323943662,1.5714285714285714,0.45454545454545453,0
33,0,3.175675675675676,2.892857142857143,1.4336283185840708,1.3928571428571428,0.7948717948717948,0
22,0,2.191011235955056,3.4347826086956523,1.161764705882353,1.434782608695652,0.6060606060606061,0
29,0,2.0476190476190474,3.185185185185185,1.017751479289941,1.2962962962962963,0.5714285714285714,0
35,0,2.6344086021505375,2.789473684210526,1.4825174825174825,1.105263157894737,0.8095238095238095,0
29,0,2.3048780487804876,3.0384615384615383,1.3166666666666667,1.1153846153846154,0.7931034482758621,0
34,1,2.152941176470588,2.740740740740741,1.1472868217054264,1.1481481481481481,0.7419354838709677,0
24,0,2.2333333333333334,2.6774193548387095,1.2116788321167884,1.1290322580645162,0.6857142857142857,0
29,1,2.6,2.8,1.282442748091603,1.2333333333333334,0.7027027027027027,1
28,1,2.2650602409638556,2.4516129032258065,1.1692307692307693,1.1290322580645162,0.8,1
24,0,2.3333333333333335,3.130434782608696,1.1612903225806452,1.391304347826087,0.625,0
32,1,2.247191011235955,2.6875,1.303030303030303,1.0,0.875,1
30,1,2.0476190476190474,2.5,1.3559322033898304,0.90625,0.7586206896551724,0
26,0,3.257575757575758,2.6857142857142855,2.0,1.0,1.0,0
26,1,2.2777777777777777,2.935483870967742,1.058139534883721,1.2580645161290323,0.5641025641025641,1
29,1,2.449438202247191,2.3846153846153846,1.2916666666666667,1.0,1.1025641025641026,1
24,0,2.313953488372093,3.4166666666666665,1.2238805970149254,1.4583333333333333,0.6,0
29,1,2.5875,2.566666666666667,1.2419354838709677,1.2333333333333334,0.8108108108108109,1
22,0,2.414285714285714,3.2,1.1636363636363636,1.45,0.6206896551724138,0
23,0,2.2023809523809526,2.566666666666667,1.2125984251968505,1.0,0.8,0
44,0,3.1216216216216215,2.4722222222222223,1.6181818181818182,1.0833333333333333,0.9230769230769231,0
24,1,2.8461538461538463,2.740740740740741,1.2231404958677685,1.2222222222222223,0.8181818181818182,1
23,0,2.1904761904761907,2.5588235294117645,1.403225806451613,0.9117647058823529,0.967741935483871,0
25,1,1.963768115942029,2.28125,0.6759259259259259,1.28125,0.5609756097560976,1
24,0,2.0795454545454546,2.967741935483871,1.362962962962963,1.0,0.7741935483870968,0
24,0,2.2134831460674156,2.9285714285714284,1.2330827067669172,1.1428571428571428,0.78125,0
30,1,2.134453781512605,2.5142857142857142,0.9723756906077348,1.1428571428571428,0.775,1
31,1,2.528735632183908,3.1923076923076925,1.2481203007518797,1.4615384615384615,0.7105263157894737,0
32,1,2.1041666666666665,2.7,1.132867132867133,1.1,0.7575757575757576,1
33,0,2.369565217391304,2.8333333333333335,0.9714285714285714,1.5833333333333333,0.5526315789473685,0
28,0,3.140845070422535,3.0,1.4086956521739131,1.4814814814814814,0.675,0
33,0,2.5625,3.217391304347826,1.1935483870967742,1.4782608695652173,0.5882352941176471,0
27,1,2.3292682926829267,3.789473684210526,1.1162790697674418,1.736842105263158,0.5757575757575758,0
23,0,2.087912087912088,2.65625,1.2781954887218046,1.09375,0.7142857142857143,0
28,1,2.7721518987341773,2.3225806451612905,1.170731707317073,1.096774193548387,0.8823529411764706,1
23,0,2.234042553191489,2.923076923076923,1.034013605442177,1.3846153846153846,0.5,0
27,0,2.246913580246914,2.4375,1.2380952380952381,1.03125,0.8787878787878788,0
25,0,2.4942528735632186,3.0,1.4146341463414633,1.1379310344827587,0.6666666666666666,0
33,0,2.32967032967033,2.9285714285714284,1.1884057971014492,1.1785714285714286,0.6363636363636364,0
40,0,2.793103448275862,3.0416666666666665,1.0503597122302157,1.75,0.5714285714285714,0
25,1,2.0617283950617282,3.0,0.96,1.3,0.5384615384615384,1
28,1,2.4875,2.7142857142857144,1.1428571428571428,1.25,0.8,1
28,1,2.1818181818181817,2.8846153846153846,1.1627906976744187,1.2692307692307692,0.6666666666666666,0
27,0,1.8376068376068375,2.9642857142857144,0.9485714285714286,1.25,0.45714285714285713,0
22,0,2.275,2.533333333333333,1.1428571428571428,1.1,0.7878787878787878,0
34,0,2.817073170731707,2.7777777777777777,1.1627906976744187,1.5185185185185186,0.6585365853658537,0
24,0,1.9230769230769231,3.227272727272727,1.1833333333333333,1.1818181818181819,0.8461538461538461,0
29,1,2.63855421686747,3.2857142857142856,1.0866141732283465,1.8095238095238095,0.4473684210526316,1
28,1,2.3529411764705883,2.769230769230769,1.0434782608695652,1.2692307692307692,0.6666666666666666,0
36,1,2.276190476190476,2.763157894736842,1.2280701754385965,1.105263157894737,0.7857142857142857,0
27,0,1.9659090909090908,2.793103448275862,1.208955223880597,1.0,0.6896551724137931,0
29,0,2.6555555555555554,3.764705882352941,0.9078014184397163,2.2941176470588234,0.38461538461538464,0
22,0,2.4,2.966666666666667,1.2535211267605635,1.3666666666666667,0.5609756097560976,0
25,0,2.5730337078651684,2.4545454545454546,1.5211267605633803,0.9090909090909091,1.0,0
32,0,2.388888888888889,2.717948717948718,1.65625,1.0,0.7948717948717948,0
26,1,2.8313253012048194,2.8,1.09375,1.52,0.631578947368421,1
26,0,2.2169811320754715,2.903225806451613,1.0843373493975903,1.2580645161290323,0.6153846153846154,0
32,0,3.0921052631578947,2.3714285714285714,1.4188034188034189,1.2857142857142858,0.7777777777777778,0
31,1,2.211764705882353,2.4,1.099236641221374,1.0,0.9,0
22,0,2.3444444444444446,3.0714285714285716,1.2554744525547445,1.2857142857142858,0.6944444444444444,0
21,0,2.1941747572815533,2.5277777777777777,1.1818181818181819,1.1111111111111112,0.7,0
27,0,2.7209302325581395,2.914285714285714,1.457142857142857,1.2285714285714286,0.813953488372093,0
30,0,2.2065217391304346,2.7857142857142856,1.0909090909090908,1.2857142857142858,0.5833333333333334,0
25,0,2.4395604395604398,3.0,1.5,1.088235294117647,0.8108108108108109,0
32,0,2.1547619047619047,2.6296296296296298,1.1451612903225807,1.1111111111111112,0.8,0
33,1,2.7945205479452055,2.4857142857142858,1.4871794871794872,1.0857142857142856,0.8947368421052632,0
27,1,2.477777777777778,2.5,1.1267605633802817,1.21875,0.7948717948717948,1
23,0,2.1123595505617976,2.6296296296296298,1.0364963503649636,1.2592592592592593,0.7058823529411765,0
25,0,2.1704545454545454,2.4827586206896552,1.051094890510949,1.0,0.896551724137931,0
34,0,3.211267605633803,2.3513513513513513,1.5130434782608695,1.1891891891891893,0.7727272727272727,0
27,0,3.0240963855421685,2.9545454545454546,0.948905109489051,1.9545454545454546,0.5813953488372093,0
27,0,2.2717391304347827,2.4210526315789473,1.3142857142857143,0.9210526315789473,0.9714285714285714,0
24,0,2.0761904761904764,3.75,1.3291139240506329,1.4642857142857142,0.5853658536585366,0
30,0,2.0804597701149423,2.566666666666667,1.2125984251968505,1.1,0.7272727272727273,0
26,1,2.0208333333333335,2.7857142857142856,1.0758620689655172,1.1428571428571428,0.65625,1
27,1,2.632911392405063,2.5714285714285716,1.170731707317073,1.2142857142857142,0.7058823529411765,1
24,0,2.2,2.888888888888889,1.248,1.1111111111111112,0.6666666666666666,0
30,1,2.2,2.6206896551724137,1.0780141843971631,1.2413793103448276,0.6944444444444444,1
24,0,2.397590361445783,2.903225806451613,1.5126050420168067,1.1290322580645162,0.6,0
37,0,2.7613636363636362,2.75,1.0921985815602837,1.5,0.6666666666666666,0
28,0,2.1630434782608696,2.689655172413793,1.1304347826086956,1.0689655172413792,0.5483870967741935,0
27,0,2.768292682926829,3.25,1.0317460317460319,1.9,0.4473684210526316,0
28,0,2.176470588235294,2.689655172413793,1.3,1.0,0.7586206896551724,0
26,0,2.0377358490566038,3.185185185185185,1.0683229813664596,1.2962962962962963,0.5428571428571428,0
23,0,2.4615384615384617,3.1481481481481484,1.4049586776859504,1.2222222222222223,0.6060606060606061,0
34,1,2.372549019607843,2.3404255319148937,1.4012738853503184,0.9148936170212766,1.0,0
32,1,2.32,2.869565217391304,1.1282051282051282,1.391304347826087,0.6875,1
25,0,2.3417721518987342,2.92,1.226890756302521,1.28,0.71875,0
31,1,2.6862745098039214,3.1944444444444446,1.4465408805031446,1.3333333333333333,0.6458333333333334,0
23,0,2.0727272727272728,2.5405405405405403,1.1325301204819278,1.0810810810810811,0.8,0
24,0,2.241758241758242,2.878787878787879,1.4960629921259843,1.121212121212121,0.5945945945945946,0
29,0,2.8,2.869565217391304,1.0393700787401574,1.6956521739130435,0.4358974358974359,0
26,0,2.1481481481481484,3.0,1.140495867768595,1.391304347826087,0.53125,0
24,0,2.0693069306930694,2.8181818181818183,1.24,1.121212121212121,0.7027027027027027,0
33,1,2.102272727272727,2.9583333333333335,1.0142857142857142,1.25,0.6666666666666666,1
23,0,2.3444444444444446,2.717948717948718,1.5142857142857142,1.0,1.0,0
31,0,2.513888888888889,3.125,1.3888888888888888,1.25,0.7,0
31,0,2.911392405063291,3.1666666666666665,1.2459016393442623,1.5833333333333333,0.5526315789473685,0
27,0,2.1627906976744184,3.1739130434782608,1.123076923076923,1.3043478260869565,0.5333333333333333,0
33,0,2.707317073170732,3.2857142857142856,1.546218487394958,1.1785714285714286,0.7575757575757576,0
30,1,2.19,2.8,1.12,1.1333333333333333,0.7941176470588235,1
23,0,2.1018518518518516,2.475,1.2073170731707317,0.9,1.0,0
23,0,2.247311827956989,3.0,1.2428571428571429,1.103448275862069,0.78125,0
29,0,2.3797468354430378,3.15,1.0161290322580645,1.65,0.3939393939393939,0
31,0,2.662921348314607,2.6785714285714284,1.079136690647482,1.5357142857142858,0.6744186046511628,0
32,0,2.3013698630136985,2.6785714285714284,1.3636363636363635,1.0,0.8214285714285714,0
31,1,2.878787878787879,2.6333333333333333,1.5047619047619047,1.1,1.0,1
32,1,2.310344827586207,2.607142857142857,1.028169014084507,1.1071428571428572,0.9032258064516129,1
23,0,2.2747252747252746,2.9,1.2428571428571429,1.0,0.6666666666666666,0
32,0,3.0123456790123457,2.892857142857143,1.2755905511811023,1.5,0.5714285714285714,0
28,0,2.41025641025641,2.875,1.5593220338983051,1.0,0.78125,0
29,0,2.372093023255814,2.8214285714285716,1.1879699248120301,1.1428571428571428,0.78125,0
31,0,2.4242424242424243,2.6341463414634148,1.3846153846153846,1.0,0.9024390243902439,0
32,0,2.38,3.4642857142857144,1.3857142857142857,1.4285714285714286,0.425,0
32,1,3.0256410256410255,2.96,1.2032520325203253,1.84,0.6086956521739131,1
27,0,2.10989010989011,3.0416666666666665,0.9931972789115646,1.3333333333333333,0.65625,0
26,0,2.5,2.075,1.2671755725190839,0.9,1.0,0
26,1,2.7362637362637363,2.7027027027027026,1.408450704225352,1.2432432432432432,0.7391304347826086,0
39,1,2.364705882352941,2.814814814814815,1.0857142857142856,1.3333333333333333,0.7222222222222222,1
25,0,2.0786516853932584,2.6333333333333333,1.161764705882353,1.0,0.9,0
23,1,2.5730337078651684,2.7083333333333335,0.9701492537313433,1.4166666666666667,0.5882352941176471,1
26,1,2.2285714285714286,2.65625,1.0493827160493827,1.25,0.7,1
40,1,2.628205128205128,2.689655172413793,1.368421052631579,1.1379310344827587,0.9090909090909091,1
27,1,2.755813953488372,3.0952380952380953,0.9701492537313433,1.9523809523809523,0.34146341463414637,1
29,0,2.67816091954023,2.5806451612903225,1.1851851851851851,1.096774193548387,0.9117647058823529,0
24,0,2.4430379746835444,2.7333333333333334,1.4385964912280702,1.0,0.6666666666666666,0
21,0,2.009009009009009,3.0,0.8470588235294118,1.5,0.4444444444444444,0
23,0,2.2839506172839505,2.71875,1.5263157894736843,1.03125,0.696969696969697,0
30,1,2.2413793103448274,2.611111111111111,1.3823529411764706,1.0,1.0,1
30,1,2.231578947368421,3.033333333333333,1.2907801418439717,1.1333333333333333,0.7647058823529411,0
28,1,2.586206896551724,2.566666666666667,1.1666666666666667,1.2333333333333334,0.7297297297297297,1
32,0,2.106382978723404,2.5,1.1267605633802817,0.96875,0.7741935483870968,0
22,1,1.9557522123893805,2.896551724137931,0.9385474860335196,1.2758620689655173,0.7837837837837838,1
24,0,2.539325842696629,2.9166666666666665,1.5217391304347827,1.1111111111111112,0.7,0
29,1,2.2142857142857144,2.3125,1.121212121212121,1.0,0.8125,1
27,0,2.1121495327102804,3.96,1.2375,1.64,0.3902439024390244,0
26,0,2.7093023255813953,2.64,0.9850746268656716,1.52,0.631578947368421,0
33,0,2.5454545454545454,2.638888888888889,1.4728682170542635,1.0,0.9166666666666666,0
31,1,2.1125,2.8333333333333335,1.1239669421487604,1.25,0.6,1
29,1,2.325301204819277,2.433333333333333,1.1774193548387097,1.1,0.7272727272727273,0
28,1,2.358974358974359,3.272727272727273,1.1428571428571428,1.4090909090909092,0.6129032258064516,1
22,1,2.3207547169811322,3.3793103448275863,1.1666666666666667,1.4137931034482758,0.6097560975609756,1
23,0,2.3333333333333335,2.8,1.3658536585365855,1.0,0.7666666666666667,0
25,0,2.2095238095238097,2.78125,1.072289156626506,1.15625,0.7837837837837838,0
24,0,2.597938144329897,3.1052631578947367,1.9504132231404958,1.105263157894737,0.5,0
24,1,2.4210526315789473,2.6,1.2465753424657535,1.1142857142857143,0.7948717948717948,1
36,0,2.7311827956989245,4.666666666666667,1.4411764705882353,2.0476190476190474,0.3023255813953488,0
25,0,2.5652173913043477,2.5384615384615383,0.9041095890410958,1.3846153846153846,0.6944444444444444,0
27,0,2.357142857142857,2.5161290322580645,1.164179104477612,1.096774193548387,0.7941176470588235,0
23,0,2.3209876543209877,2.566666666666667,1.2727272727272727,1.1333333333333333,0.7058823529411765,0
24,0,2.0412371134020617,3.103448275862069,1.2765957446808511,1.2413793103448276,0.6111111111111112,0
23,0,2.4456521739130435,2.659090909090909,1.6714285714285715,0.9090909090909091,1.0,0
27,1,2.144578313253012,2.6551724137931036,1.2419354838709677,1.103448275862069,0.6875,1
28,0,2.1724137931034484,2.466666666666667,1.0724637681159421,1.2333333333333334,0.8378378378378378,0
32,1,2.074766355140187,2.9642857142857144,1.0246913580246915,1.2857142857142858,0.6666666666666666,1
32,1,2.294736842105263,2.757575757575758,1.2638888888888888,1.121212121212121,0.6486486486486487,1
27,1,2.317073170731707,2.6451612903225805,1.3333333333333333,1.0,0.7741935483870968,0
41,1,2.5543478260869565,2.6666666666666665,0.7724137931034483,1.8571428571428572,0.38461538461538464,1
34,0,2.8375,2.75,1.232,1.3571428571428572,0.631578947368421,0
22,0,2.277227722772277,2.9166666666666665,1.4093959731543624,1.1111111111111112,0.725,0
23,0,2.147727272727273,3.375,1.132867132867133,1.2916666666666667,0.5483870967741935,0
25,1,2.144230769230769,2.7419354838709675,1.0759493670886076,1.1290322580645162,0.6857142857142857,0
22,0,2.2988505747126435,2.9166666666666665,1.0294117647058822,1.375,0.5151515151515151,0
32,1,2.40625,3.310344827586207,1.2972972972972974,1.4482758620689655,0.7142857142857143,1
23,0,2.551282051282051,3.3333333333333335,1.6071428571428572,1.1111111111111112,0.6666666666666666,0
30,0,2.658536585365854,2.7241379310344827,1.2950819672131149,1.3448275862068966,0.7435897435897436,0
26,0,2.764705882352941,3.142857142857143,0.9777777777777777,1.8095238095238095,0.4473684210526316,0
23,1,2.3289473684210527,3.0,1.11864406779661,1.3181818181818181,0.6551724137931034,1
26,0,2.2987012987012987,2.8620689655172415,1.4310344827586208,1.0,0.896551724137931,0
28,1,3.2535211267605635,2.7058823529411766,1.6727272727272726,1.2058823529411764,0.8292682926829268,1
24,0,2.289156626506024,2.9642857142857144,1.328,1.1071428571428572,0.5483870967741935,0
23,1,2.3292682926829267,3.5714285714285716,1.1904761904761905,1.4761904761904763,0.5483870967741935,1
24,0,2.6,2.891891891891892,1.5735294117647058,1.1081081081081081,0.9024390243902439,0
23,1,2.393258426966292,2.8846153846153846,1.0638297872340425,1.2692307692307692,0.696969696969697,1
30,0,2.227272727272727,3.0,1.2272727272727273,1.1481481481481481,0.7741935483870968,0
25,0,2.227272727272727,3.259259259259259,1.3333333333333333,1.2592592592592593,0.5882352941176471,0
27,0,2.6785714285714284,3.0416666666666665,1.1317829457364341,1.4583333333333333,0.6857142857142857,0
26,0,2.5194805194805197,2.8,1.5272727272727273,1.1333333333333333,0.7941176470588235,0
35,0,2.395348837209302,3.107142857142857,1.45,1.1071428571428572,0.6774193548387096,0
22,0,2.236559139784946,2.5294117647058822,1.186206896551724,0.9705882352941176,0.8787878787878788,0
24,1,2.159090909090909,2.888888888888889,1.1818181818181819,1.1111111111111112,0.7,0
28,1,2.376146788990826,2.7027027027027026,1.1049723756906078,1.3513513513513513,0.82,1
33,0,2.4719101123595504,2.7027027027027026,1.5748031496062993,0.8918918918918919,0.6666666666666666,0
23,0,2.597560975609756,2.7419354838709675,1.3709677419354838,1.3548387096774193,0.6428571428571429,0
28,0,2.6219512195121952,2.8076923076923075,1.1587301587301588,1.3076923076923077,0.6764705882352942,0
31,1,2.7472527472527473,2.810810810810811,1.3866666666666667,1.2432432432432432,0.9130434782608695,0
29,0,2.3211009174311927,2.6578947368421053,1.2317073170731707,1.105263157894737,0.8095238095238095,0
28,1,2.8051948051948052,2.566666666666667,1.305084745762712,1.2333333333333334,0.8108108108108109,1
29,0,2.6744186046511627,2.689655172413793,1.1908396946564885,1.3793103448275863,0.7,0
31,0,2.7974683544303796,2.814814814814815,1.2881355932203389,1.3333333333333333,0.6388888888888888,0
33,0,2.3855421686746987,2.5806451612903225,1.1764705882352942,1.1290322580645162,0.8857142857142857,0
31,0,3.0,2.75,1.1846153846153846,1.6071428571428572,0.6222222222222222,0
31,1,2.925,1.951219512195122,1.2307692307692308,1.1219512195121952,0.9782608695652174,1
25,0,2.358490566037736,2.789473684210526,1.308641975308642,1.131578947368421,0.6046511627906976,0
21,0,2.336734693877551,3.3793103448275863,1.3706293706293706,1.2758620689655173,0.6756756756756757,0
30,1,2.36046511627907,3.12,1.1729323308270676,1.44,0.6111111111111112,0
37,0,3.0259740259740258,2.806451612903226,1.5675675675675675,1.2258064516129032,0.631578947368421,0
35,0,2.346774193548387,2.864864864864865,1.127659574468085,1.2702702702702702,0.6808510638297872,0
22,0,2.284313725490196,3.242424242424242,1.5070422535211268,1.0909090909090908,0.5555555555555556,0
32,0,2.2325581395348837,2.533333333333333,1.2459016393442623,0.9666666666666667,0.7931034482758621,0
29,0,2.2873563218390807,3.230769230769231,1.3228346456692914,1.2307692307692308,0.6875,0
25,1,2.2626262626262625,2.888888888888889,1.3164556962025316,1.1111111111111112,0.7,0
29,0,2.175,2.9615384615384617,1.2622950819672132,1.2307692307692308,0.6875,0
40,1,2.043956043956044,2.533333333333333,1.0410958904109588,0.9666666666666667,0.896551724137931,1
34,1,2.9315068493150687,2.8076923076923075,1.2920353982300885,1.4230769230769231,0.6216216216216216,1
23,0,2.139784946236559,3.28,1.1798561151079137,1.28,0.65625,0
31,1,2.0224719101123596,3.125,1.079136690647482,1.25,0.6666666666666666,1
28,1,2.5172413793103448,2.607142857142857,1.140625,1.25,0.6,1
38,0,2.590909090909091,2.7916666666666665,0.9925925925925926,1.5416666666666667,0.4594594594594595,0
35,1,3.1066666666666665,2.810810810810811,2.08,1.1081081081081081,0.7073170731707317,0
23,0,2.0673076923076925,3.2,1.271523178807947,1.2666666666666666,0.5,0
26,1,2.352272727272727,2.4,1.2173913043478262,1.0,1.0,1
23,0,2.207317073170732,2.7241379310344827,1.3504273504273505,1.0,0.7586206896551724,0
29,0,2.4936708860759493,2.9642857142857144,1.3387096774193548,1.1071428571428572,0.8064516129032258,0
21,0,2.1882352941176473,3.0,1.255813953488372,1.2222222222222223,0.6060606060606061,0
24,0,2.4842105263157896,3.107142857142857,1.1012658227848102,1.4285714285714286,0.775,0
22,1,2.1379310344827585,2.6923076923076925,1.0606060606060606,1.0769230769230769,0.7857142857142857,1
37,0,2.4175824175824174,2.9130434782608696,0.9710144927536232,1.608695652173913,0.5405405405405406,0
26,0,2.2962962962962963,2.96,1.2032520325203253,1.28,0.6875,0
26,1,2.688888888888889,3.242424242424242,1.4657534246575343,1.2424242424242424,0.6829268292682927,1
27,1,2.303370786516854,2.7777777777777777,1.0714285714285714,1.2592592592592593,0.7941176470588235,1
28,0,2.13,2.966666666666667,1.2191780821917808,1.1,0.45454545454545453,0
24,0,2.075268817204301,2.5483870967741935,1.089655172413793,0.967741935483871,0.8333333333333334,0
23,0,2.5542168674698793,3.206896551724138,1.5630252100840336,1.2413793103448276,0.6944444444444444,0
29,1,2.2653061224489797,2.324324324324324,1.1700680272108843,1.135135135135135,0.8095238095238095,0
26,1,3.0121951219512195,3.1818181818181817,1.0769230769230769,2.0454545454545454,0.4888888888888889,1
27,0,2.215909090909091,2.65625,1.3709677419354838,1.09375,0.6,0
23,0,2.3956043956043955,2.857142857142857,1.5037593984962405,0.9714285714285714,0.9117647058823529,0
33,1,2.310810810810811,3.0833333333333335,1.3577981651376148,1.2083333333333333,0.7241379310344828,0
31,1,2.1382978723404253,2.9655172413793105,1.2198581560283688,1.2413793103448276,0.6944444444444444,0
38,0,2.313131313131313,3.21875,1.4507042253521127,1.21875,0.41025641025641024,0
25,0,2.260869565217391,2.65625,1.2408759124087592,1.09375,0.6,0
30,1,2.2291666666666665,2.5142857142857142,1.2571428571428571,0.9714285714285714,0.7941176470588235,0
24,0,2.7560975609756095,2.0697674418604652,1.459016393442623,0.9069767441860465,1.0,0
30,1,3.0259740259740258,2.6,1.4918032786885247,1.2,0.7380952380952381,1
30,1,2.9878048780487805,2.21875,0.993006993006993,1.34375,0.7441860465116279,1
35,1,3.0,2.8333333333333335,1.1333333333333333,1.4166666666666667,0.7058823529411765,1
27,0,2.0,2.8048780487804876,1.4375,1.0,0.6829268292682927,0
28,1,2.7439024390243905,4.1,1.2913385826771653,2.05,0.4146341463414634,1
28,0,2.308411214953271,2.7551020408163267,1.6770186335403727,0.9183673469387755,0.8888888888888888,0
27,0,2.0919540229885056,3.0434782608695654,1.0769230769230769,1.3043478260869565,0.6666666666666666,0
30,0,2.792682926829268,2.9583333333333335,1.109375,1.5416666666666667,0.6486486486486487,0
25,0,2.1616161616161618,2.475,1.356164383561644,1.0,0.8,0
25,1,2.4516129032258065,2.657142857142857,1.3098591549295775,1.2,0.6666666666666666,0
28,0,2.125,2.9310344827586206,1.2781954887218046,1.206896551724138,0.6,0
33,1,2.2247191011235956,3.2857142857142856,0.965034965034965,1.619047619047619,0.5,1
32,1,2.185185185185185,2.5517241379310347,1.1746031746031746,1.0,0.7931034482758621,0
29,0,2.115702479338843,2.6666666666666665,1.1243243243243244,1.1025641025641026,0.7209302325581395,0
25,0,2.2666666666666666,3.0,1.4025974025974026,1.1111111111111112,0.7,0
28,1,2.4285714285714284,3.0416666666666665,0.9668874172185431,1.625,0.5384615384615384,1
27,0,2.2023809523809526,3.0,1.2755905511811023,1.1481481481481481,0.5161290322580645,0
28,0,2.962025316455696,2.5833333333333335,1.5897435897435896,1.0833333333333333,0.8974358974358975,0
29,0,2.8292682926829267,2.875,1.069767441860465,1.7083333333333333,0.5121951219512195,0
35,0,2.880952380952381,3.12,1.2,1.68,0.5,0
27,0,2.3974358974358974,2.5,1.1538461538461537,1.1,0.9090909090909091,0
25,1,2.4210526315789473,2.5625,1.3781512605042017,0.90625,1.0344827586206897,1
24,0,2.324675324675325,2.96,1.2869565217391303,1.2,0.7,0
32,1,2.6559139784946235,2.5135135135135136,1.0941176470588236,1.2162162162162162,0.9111111111111111,0
23,0,2.5060240963855422,3.48,1.3282442748091603,1.32,0.6666666666666666,0
19,0,2.2660550458715596,3.1724137931034484,1.1288343558282208,1.2758620689655173,0.6756756756756757,0
26,1,2.9375,2.7037037037037037,1.123076923076923,1.4074074074074074,0.7368421052631579,1
28,0,2.902439024390244,3.28,1.312,1.6,0.625,0
27,1,2.6043956043956045,2.6206896551724137,1.062937062937063,1.5172413793103448,0.5909090909090909,1
28,1,2.3047619047619046,2.6315789473684212,1.2269938650306749,1.2105263157894737,0.8043478260869565,1
26,0,2.2934782608695654,3.0588235294117645,1.6,1.0,0.7941176470588235,0
30,0,2.6444444444444444,2.9545454545454546,0.935251798561151,1.7727272727272727,0.4358974358974359,0
26,0,2.221052631578947,3.0344827586206895,1.2753623188405796,1.2758620689655173,0.4864864864864865,0
34,0,2.7901234567901234,2.4193548387096775,1.2096774193548387,1.2903225806451613,0.6,0
28,0,2.9358974358974357,2.7857142857142856,1.2093023255813953,1.4285714285714286,0.7,0
26,0,2.5977011494252875,2.7142857142857144,1.178294573643411,1.3928571428571428,0.6410256410256411,0
27,0,2.632183908045977,3.142857142857143,0.9496402877697842,1.8571428571428572,0.5384615384615384,0
29,0,2.393258426966292,2.9655172413793105,1.3543307086614174,1.0689655172413792,0.6774193548387096,0
35,0,2.026086956521739,2.9444444444444446,1.2544378698224852,1.0277777777777777,0.5675675675675675,0
27,1,3.1621621621621623,2.2,1.2941176470588236,1.2285714285714286,0.7441860465116279,1
31,0,2.810126582278481,2.5384615384615383,1.0476190476190477,1.3846153846153846,0.6666666666666666,0
30,1,2.227272727272727,2.642857142857143,1.0802919708029197,1.1428571428571428,0.875,1
24,0,2.45679012345679,2.9,1.4262295081967213,1.1333333333333333,0.7941176470588235,0
23,0,2.3095238095238093,2.888888888888889,1.1818181818181819,1.1481481481481481,0.7741935483870968,0
28,1,1.9595959595959596,2.4242424242424243,1.0596026490066226,0.8787878787878788,1.0,1
29,0,2.972972972972973,3.217391304347826,1.2758620689655173,1.608695652173913,0.6486486486486487,0
39,0,2.802469135802469,2.6666666666666665,1.0158730158730158,1.5416666666666667,0.6486486486486487,0
39,0,2.731707317073171,2.5625,1.312,1.09375,0.9142857142857143,0
27,0,2.422222222222222,3.2666666666666666,1.3706293706293706,1.2666666666666666,0.6842105263157895,0
25,0,2.204301075268817,3.103448275862069,1.3533834586466165,1.2413793103448276,0.5,0
23,0,2.3684210526315788,2.717948717948718,1.4133333333333333,1.1025641025641026,0.813953488372093,0
26,1,2.2409638554216866,2.857142857142857,1.3008130081300813,1.1071428571428572,0.6451612903225806,1
29,0,2.152173913043478,2.076923076923077,1.148936170212766,0.9230769230769231,0.9722222222222222,0
29,0,2.388888888888889,2.8,1.462686567164179,1.1142857142857143,0.8205128205128205,0
29,0,2.32967032967033,3.2758620689655173,1.3669064748201438,1.2758620689655173,0.5945945945945946,0
27,0,2.119565217391304,2.1794871794871793,1.2781954887218046,0.8205128205128205,1.0,0
